Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Lights - All/Out,12-01995518,13-Dec-12,18-Dec-12,6400 S CHAMPLAIN AVE ,Wire Cut - Repaired,1181667.456,1862717.907,60637,20,3,42
Street Lights - All/Out,12-01996911,13-Dec-12,15-Dec-12,542 N ALBANY AVE ,Remade Splices,1155615.48,1903502.415,60612,27,13,23
Street Lights - All/Out,12-01997191,13-Dec-12,19-Dec-12,9100 S COMMERCIAL AVE ,Reset Breaker,1197725.113,1845200.688,60617,10,4,46
Street Lights - All/Out,12-01997201,13-Dec-12,20-Dec-12,10400 S EWING AVE ,Reset Breaker,1202164.585,1836610.395,60617,10,4,52
Street Lights - All/Out,12-01999125,13-Dec-12,27-Dec-12,200 S DEARBORN ST ,Found Open Cables - Repaired,1175962.471,1899443.504,60604,42,1,32
Street Lights - All/Out,12-01999165,13-Dec-12,31-Dec-12,40 W MADISON ST ,Found Open Cables - Repaired,1175941.038,1900376.19,60602,42,1,32
Street Lights - All/Out,12-01999492,13-Dec-12,18-Dec-12,1300 S WOOD ST ,Reset Breaker,1164579.822,1894095.309,60608,2,12,28
Street Lights - All/Out,12-01999496,13-Dec-12,18-Dec-12,600 N CENTRAL PARK AVE ,Service Street Light Controller,1152277.078,1903763.084,60624,27,11,23
Street Lights - All/Out,12-01999502,13-Dec-12,21-Dec-12,7400 S KEDZIE AVE ,Service Street Light Controller,1156319.809,1855418.562,60629,18,8,66
Street Lights - All/Out,12-01999511,13-Dec-12,20-Dec-12,5800 S MICHIGAN AVE ,Service Street Light Controller,1178147.256,1866591.728,60637,20,2,40
Street Lights - All/Out,12-01999552,13-Dec-12,15-Dec-12,2243 W BELDEN AVE ,Service Street Light Controller,1161020.403,1915355.22,60647,32,14,22
Street Lights - All/Out,12-01999560,13-Dec-12,14-Dec-12,4500 S DREXEL BLVD ,Straighten & Secure Electrical Equipment,1182949.009,1875363.019,60653,4,2,39
Street Lights - All/Out,12-01999561,13-Dec-12,18-Dec-12,4653 W LAWRENCE AVE ,Service Street Light Controller,1144380.05,1931502.696,60630,45,17,16
Street Lights - All/Out,12-01999572,13-Dec-12,17-Dec-12,1921 W NELSON ST ,Replaced Fixture,1163001.848,1920267.745,60657,32,19,5
Street Lights - All/Out,12-01999613,13-Dec-12,15-Dec-12,1037 N ST LOUIS AVE ,Remade Splices,1152851.612,1906689.278,60651,27,11,23
Street Lights - All/Out,12-01999627,13-Dec-12,15-Dec-12,3117 W FOSTER AVE ,Service Street Light Controller,1154573.06,1934379.546,60625,33,17,13
Street Lights - All/Out,12-01999639,13-Dec-12,18-Dec-12,5444 S LONG AVE ,Replaced Fuse,1141287.192,1867981.966,60638,23,8,56
Street Lights - All/Out,12-01999650,13-Dec-12,20-Dec-12,5700 S COTTAGE GROVE AVE ,Straighten & Secure Electrical Equipment,1182551.921,1867388.129,60637,20,2,40
Street Lights - All/Out,12-01999702,13-Dec-12,17-Dec-12,3335 N MARMORA AVE ,Found Open Cables - Repaired,1136453.708,1921693.038,60634,38,16,15
Street Lights - All/Out,12-01999791,13-Dec-12,19-Dec-12,7229 S PAXTON AVE ,Restrung Aerial,1192136.871,1857459.334,60649,5,3,43
Street Lights - All/Out,12-01999844,13-Dec-12,18-Dec-12,5400 W 54TH ST ,Service Street Light Controller,1141278.892,1868274.266,60638,23,8,56
Street Lights - All/Out,12-01999947,13-Dec-12,17-Dec-12,5399 N LOCKWOOD AVE ,Found Open Cables - Repaired,1140488.352,1935378.74,60630,45,16,11
Street Lights - All/Out,12-02000088,14-Dec-12,17-Dec-12,320 S CANAL ST ,Grounded Circuit,1173183.749,1898819.317,60606,2,1,28
Street Lights - All/Out,12-02000160,14-Dec-12,19-Dec-12,6037 N KEDZIE AVE ,Grounded Circuit,1153968.466,1940076.513,60659,50,24,2
Street Lights - All/Out,12-02000275,14-Dec-12,14-Dec-12,1200 S SAWYER AVE ,Service Street Light Controller,1154883.31,1894526.01,60623,24,10,29
Street Lights - All/Out,12-02001645,14-Dec-12,15-Dec-12,1600 N KIMBALL AVE ,Restrung Aerial,1153406.812,1910426.29,60647,26,14,23
Street Lights - All/Out,12-02002337,14-Dec-12,19-Dec-12,1905 N KILPATRICK AVE ,Service Street Light Controller,1144751.57,1912274.26,60639,31,25,19
Street Lights - All/Out,12-02002555,14-Dec-12,15-Dec-12,2600 W 22ND PL ,Wire Cut - Repaired,1159383.05,1888968.79,60608,28,10,30
Street Lights - All/Out,12-02003173,14-Dec-12,17-Dec-12,4401 S PULASKI RD ,Service Street Light Controller,1150414.888,1875163.542,60632,14,8,57
Street Lights - All/Out,12-02003595,14-Dec-12,17-Dec-12,800 N CARPENTER ST ,Replaced Fixture,1169308.839,1905531.975,60642,27,13,24
Street Lights - All/Out,12-02003693,14-Dec-12,18-Dec-12,50 E CHESTNUT ST ,Remade Splices,1176708.406,1906343.073,60611,42,18,8
Street Lights - All/Out,12-02003713,14-Dec-12,19-Dec-12,7500 S EAST END AVE ,Service Street Light Controller,1188836.815,1855586.551,60649,8,4,43
Street Lights - All/Out,12-02003737,14-Dec-12,17-Dec-12,4400 S SPRINGFIELD AVE ,Service Street Light Controller,1151080.61,1875186.003,60632,14,8,57
Street Lights - All/Out,12-02003801,14-Dec-12,21-Dec-12,700 E 89TH ST ,Service Street Light Controller,1182457.023,1846119.427,60619,6,6,44
Street Lights - All/Out,12-02003811,14-Dec-12,16-Dec-12,2146 W 24TH ST ,Reset Breaker,1162436.929,1888061.943,60608,25,10,31
Street Lights - All/Out,12-02003848,14-Dec-12,18-Dec-12,5330 W 55TH ST ,Straighten & Secure Electrical Equipment,1141642.1,1867626.431,60638,23,8,56
Street Lights - All/Out,12-02003849,14-Dec-12,17-Dec-12,7520 N OSCEOLA AVE ,Found Open Cables - Repaired,1125734.039,1949352.67,60631,41,16,9
Street Lights - All/Out,12-02003881,14-Dec-12,19-Dec-12,7101 S EXCHANGE AVE ,Replaced Circuit Breaker,1193449.792,1858343.507,60649,7,3,43
Street Lights - All/Out,12-02003887,14-Dec-12,23-Dec-12,9500 S BENNETT AVE ,Remade Splices,1190508.09,1842353.034,60617,7,4,51
Street Lights - All/Out,12-02003890,14-Dec-12,19-Dec-12,1700 E 75TH ST ,Replaced Circuit Breaker,1188836.815,1855586.551,60649,8,3,43
Street Lights - All/Out,12-02003896,14-Dec-12,17-Dec-12,600 E 89TH ST ,Service Street Light Controller,1181796.274,1846100.062,60619,6,6,44
Street Lights - All/Out,12-02003901,14-Dec-12,18-Dec-12,1409 E 85TH ST ,Remade Splices,1187114.414,1848905.469,60619,8,4,45
Street Lights - All/Out,12-02003934,14-Dec-12,16-Dec-12,2200 W 23RD PL ,Relamped,1162070.889,1888379.367,60608,25,10,31
Street Lights - All/Out,12-02004058,14-Dec-12,17-Dec-12,4500 S PULASKI RD ,Service Street Light Controller,1150437.953,1874505.385,60632,14,8,57
Street Lights - All/Out,12-02004073,14-Dec-12,18-Dec-12,1949 W CULLERTON ST ,Restrung Aerial,1163686.034,1890419.623,60608,25,12,31
Street Lights - All/Out,12-02004092,14-Dec-12,16-Dec-12,2400 S LEAVITT ST ,Reset Breaker,1162080.012,1888049.759,60608,25,10,31
Street Lights - All/Out,12-02004538,15-Dec-12,15-Dec-12,2600 W 22ND PL ,Found Open in Temp - Repaired,1159383.05,1888968.79,60608,28,10,30
Street Lights - All/Out,12-02004913,15-Dec-12,16-Dec-12,2250 S LEAVITT ST ,Replaced Fixture,1162055.607,1888943.17,60608,25,10,31
Street Lights - All/Out,12-02004930,15-Dec-12,19-Dec-12,1220 W 99TH ST ,Relamped,1169876.164,1839135.789,60643,21,22,73
Street Lights - All/Out,12-02004972,15-Dec-12,21-Dec-12,9118 S WILLIAMS AVE ,Service Street Light Controller,1179387.826,1844452.324,60619,6,6,49
Street Lights - All/Out,12-02004986,15-Dec-12,16-Dec-12,2400 S PULASKI RD ,Service Street Light Controller,1150090.985,1887756.156,60623,22,10,30
Street Lights - All/Out,12-02004988,15-Dec-12,18-Dec-12,5738 S FAIRFIELD AVE ,Replaced Photo Cell,1159021.41,1866488.564,60629,16,8,63
Street Lights - All/Out,12-02004997,15-Dec-12,19-Dec-12,3400 W 55TH ST ,Service Street Light Controller,1154647.812,1867939.861,60632,14,8,63
Street Lights - All/Out,12-02004999,15-Dec-12,16-Dec-12,5020 W GEORGE ST ,Replaced Photo Cell,1142409.371,1918815.437,60641,31,25,19
Street Lights - All/Out,12-02005012,15-Dec-12,18-Dec-12,5800 S FAIRFIELD AVE ,Remade Splices,1159032.827,1866079.782,60629,16,8,63
