Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Alley Light Out,12-01915461,20-Nov-12,20-Dec-12,1633 E 91ST ST ,Replaced Photo Cell,1188838.4,1844966.674,60617,8,4,48
Alley Light Out,12-01915592,20-Nov-12,23-Nov-12,4513 N ASHLAND AVE ,Replaced Powerdoor,1164843.352,1930044.966,60640,47,19,3
Alley Light Out,12-01915759,20-Nov-12,28-Nov-12,3000 N LOCKWOOD AVE ,Replaced Photo Cell,1140521.591,1919434.994,60641,31,25,19
Alley Light Out,12-01915975,20-Nov-12,27-Nov-12,1537 W MORSE AVE ,Remade Com Ed Connection,1164891.089,1946155.704,60626,49,24,1
Alley Light Out,12-01916855,20-Nov-12,27-Nov-12,1137 W LILL AVE ,Replaced Fixture,1168286.342,1917093.97,60614,43,19,7
Alley Light Out,12-01916920,20-Nov-12,6-Dec-12,1908 W GARFIELD BLVD ,Replaced Powerdoor,1164540.34,1868195.382,60609,16,9,61
Alley Light Out,12-01916967,20-Nov-12,4-Dec-12,9404 S HALSTED ST ,Replaced Fixture,1172634.137,1842396.919,60620,21,22,73
Alley Light Out,12-01917163,20-Nov-12,21-Nov-12,2807 W JARVIS AVE ,Replaced Fixture,1156406.242,1948947.033,60645,50,24,2
Alley Light Out,12-01917170,20-Nov-12,28-Nov-12,2809 W SHERWIN AVE ,Replaced Fixture,1156390.189,1948615.763,60645,50,24,2
Alley Light Out,12-01917178,20-Nov-12,3-Dec-12,2749 W SHERWIN AVE ,Replaced Fuse,1156772.98,1948630,60645,50,24,2
Alley Light Out,12-01917179,20-Nov-12,11-Dec-12,3426 W 82ND PL ,Relamped,1154979.263,1849679.02,60652,18,8,70
Alley Light Out,12-01917180,20-Nov-12,3-Dec-12,2713 W JARLATH ST ,Replaced Refractor,1157002.063,1947977.147,60645,50,24,2
Alley Light Out,12-01917183,20-Nov-12,21-Nov-12,7440 N SACRAMENTO AVE ,Remade Com Ed Connection,1155170.008,1949271.357,60645,50,24,2
Alley Light Out,12-01917184,20-Nov-12,21-Nov-12,7250 N SACRAMENTO AVE ,Replaced Fixture,1155159.787,1947997.407,60645,50,24,2
Alley Light Out,12-01917188,20-Nov-12,21-Nov-12,3004 W TOUHY AVE ,Replaced Fixture,1155130.124,1947576.636,60645,50,24,2
Alley Light Out,12-01917193,20-Nov-12,7-Dec-12,4011 S BRIGHTON PL ,Replaced Photo Cell,1159090.859,1877918.289,60632,12,9,58
Alley Light Out,12-01917220,20-Nov-12,3-Dec-12,6147 S VERNON AVE ,Remade Com Ed Connection,1180312.575,1864350.967,60637,20,3,42
Alley Light Out,12-01917226,20-Nov-12,6-Dec-12,12030 S LOOMIS ST ,Remade Com Ed Connection,1169158.73,1824973.221,60643,34,5,53
Alley Light Out,12-01917246,20-Nov-12,23-Nov-12,2249 N GREENVIEW AVE ,Remade Com Ed Connection,1165935.35,1915144.087,60614,32,18,7
Alley Light Out,12-01917407,20-Nov-12,29-Nov-12,4036 W MONROE ST ,Relamped,1149497.796,1899355.222,60624,28,11,26
Alley Light Out,12-01917476,20-Nov-12,29-Nov-12,800 N HARDING AVE ,Relamped,1149910.994,1905052.863,60651,27,11,23
Alley Light Out,12-01917484,20-Nov-12,27-Nov-12,4560 W WRIGHTWOOD AVE ,Relamped,1145306.711,1917068.66,60639,31,25,20
Alley Light Out,12-01917682,21-Nov-12,5-Dec-12,3506 W 77TH PL ,Relamped,1154355.65,1852991.21,60652,18,8,70
Alley Light Out,12-01918498,21-Nov-12,14-Dec-12,1748 W 17TH ST ,Replaced Powerdoor,1164943.695,1891780.562,60608,25,12,31
Alley Light Out,12-01918575,21-Nov-12,29-Nov-12,4154 N MAPLEWOOD AVE ,Replaced Fixture,1158650.1,1927507.27,60618,47,19,5
Alley Light Out,12-01918986,21-Nov-12,12-Dec-12,11441 S EWING AVE ,Replaced Photo Cell,1202231.084,1829712.38,60617,10,4,52
Alley Light Out,12-01919029,21-Nov-12,17-Dec-12,2234 S CENTRAL PARK AVE ,Replaced Fuse,1152720.188,1888830.988,60623,22,10,30
Alley Light Out,12-01919094,21-Nov-12,26-Nov-12,5400 N MONT CLARE AVE ,Relamped,1127991.052,1935431.113,60656,41,16,10
Alley Light Out,12-01919174,21-Nov-12,7-Jan-13,611 W 95TH ST ,Replaced Fixture,1173856.9,1841877.558,60628,21,22,73
Alley Light Out,12-01919245,21-Nov-12,3-Dec-12,5500 S MICHIGAN AVE ,Replaced Powerdoor,1178096.369,1868460.691,60637,20,2,40
Alley Light Out,12-01919368,21-Nov-12,23-Nov-12,3546 W EVERGREEN AVE ,Remade Com Ed Connection,1152476.176,1908753.239,60651,26,14,23
Alley Light Out,12-01919380,21-Nov-12,23-Nov-12,1402 N LAWNDALE AVE ,Remade Com Ed Connection,1151445.77,1909074.742,60651,26,25,23
Alley Light Out,12-01919468,21-Nov-12,23-Nov-12,4818 W MEDILL AVE ,Replaced Fixture,1143890.374,1915194.4,60639,31,25,19
Alley Light Out,12-01919632,21-Nov-12,27-Nov-12,5150 S LINDER AVE ,Relamped,1140557.434,1870262.088,60638,23,8,56
Alley Light Out,12-01919858,21-Nov-12,29-Nov-12,5407 W MONTROSE AVE ,Replaced Fixture,1139508.682,1928727.816,60641,38,16,15
Alley Light Out,12-01920231,21-Nov-12,29-Nov-12,2824 W 40TH PL ,Replaced Harness,1158200.486,1877656.083,60632,14,9,58
Alley Light Out,12-01920248,21-Nov-12,21-Dec-12,4342 S TRUMBULL AVE ,Replaced Fixture,1154099.85,1875643.537,60632,14,8,58
Alley Light Out,12-01920456,21-Nov-12,12-Dec-12,4340 W 87TH ST ,Replaced Refractor,1148904.129,1846487.712,60652,18,8,70
Alley Light Out,12-01920998,21-Nov-12,27-Nov-12,940 W WINONA ST ,Replaced Fixture,1169091.536,1934323.757,60640,48,20,3
Alley Light Out,12-01921012,21-Nov-12,29-Nov-12,4428 W CORTEZ ST ,Relamped,1146659.176,1906628.853,60651,37,11,23
Alley Light Out,12-01921078,21-Nov-12,27-Nov-12,3215 W LAWRENCE AVE ,Remade Com Ed Connection,1154007.727,1931709.862,60625,33,17,14
Alley Light Out,12-01921114,21-Nov-12,26-Nov-12,3429 N NOTTINGHAM AVE ,Replaced Fixture,1128144.505,1921973.219,60634,36,16,17
Alley Light Out,12-01921150,21-Nov-12,29-Nov-12,527 W 60TH PL ,Replaced Fuse,1173847.187,1864789.842,60621,20,7,68
Alley Light Out,12-01921193,21-Nov-12,23-Nov-12,5036 N WINCHESTER AVE ,Relamped,1162504.418,1933582.188,60640,47,20,4
Alley Light Out,12-01921217,21-Nov-12,27-Nov-12,2239 W GREENLEAF AVE ,Remade Com Ed Connection,1159942.792,1946883.61,60645,50,24,2
Alley Light Out,12-01921317,21-Nov-12,18-Dec-12,1814 W AUGUSTA BLVD ,Replaced Starter,1164066.202,1906705.218,60622,1,13,24
Alley Light Out,12-01921383,22-Nov-12,11-Dec-12,8500 S MAY ST ,Replaced Fuseholder,1170136.674,1848435.129,60620,21,6,71
Alley Light Out,12-01921455,22-Nov-12,29-Nov-12,1220 S KEDVALE AVE ,Replaced Powerdoor,1148908.35,1894249.171,60623,24,10,29
Alley Light Out,12-01921701,22-Nov-12,26-Nov-12,5399 N NORTHWEST HWY ,Replaced Powerdoor,1136245.609,1935246.589,60630,45,16,11
Alley Light Out,12-01922060,23-Nov-12,27-Nov-12,4736 N MALDEN ST ,Relamped,1166613.549,1931575.99,60640,46,19,3
Alley Light Out,12-01922281,23-Nov-12,3-Dec-12,2600 W 26TH ST ,Replaced Fixture,1159448.73,1886675.06,60608,12,10,30
Alley Light Out,12-01922464,23-Nov-12,18-Dec-12,5130 S TROY ST ,Replaced Fuse,1156246.19,1870446.075,60632,14,9,63
Alley Light Out,12-01922658,23-Nov-12,12-Dec-12,9710 S GREENWOOD AVE ,Replaced Fuse,1185251.222,1840837.818,60628,8,5,50
Alley Light Out,12-01923063,23-Nov-12,27-Nov-12,7514 N SHERIDAN RD ,Remade Com Ed Connection,1165650.059,1949985.556,60626,49,24,1
Alley Light Out,12-01923064,23-Nov-12,12-Dec-12,1612 N SPRINGFIELD AVE ,Remade Com Ed Connection,1150134.84,1910432.405,60647,30,25,23
Alley Light Out,12-01923114,23-Nov-12,29-Nov-12,4700 W KINZIE ST ,Replaced Fixture,1144972.629,1902178.72,60644,28,11,25
Alley Light Out,12-01923530,23-Nov-12,13-Dec-12,10629 S EGGLESTON AVE ,Replaced Fixture,1175169.168,1834421.496,60628,34,22,49
Alley Light Out,12-01923737,23-Nov-12,27-Nov-12,2212 N LAVERGNE AVE ,Replaced Powerdoor,1142696.353,1914246.648,60639,31,25,19
Alley Light Out,12-01923970,23-Nov-12,13-Dec-12,7915 S ESCANABA AVE ,Replaced Fuseholder,1196885.494,1853044.129,60617,7,4,46
Alley Light Out,12-01924253,23-Nov-12,29-Nov-12,2910 N WASHTENAW AVE ,Replaced Powerdoor,1157871.619,1919221.605,60618,1,14,21
Alley Light Out,12-01924456,23-Nov-12,27-Nov-12,5900 N SHERIDAN RD ,Relamped,1168563.84,1939386.84,60660,48,20,77
Alley Light Out,12-01924567,23-Nov-12,29-Nov-12,1068 W POLK ST ,Replaced Fixture,1169374.616,1896619.386,60607,25,12,28
Alley Light Out,12-01924743,23-Nov-12,7-Dec-12,8757 S BISHOP ST ,Relamped,1168196.192,1846671.347,60620,21,22,71
Alley Light Out,12-01924792,23-Nov-12,29-Nov-12,418 S CICERO AVE ,Relamped,1144463.211,1897528.886,60644,24,15,25
Alley Light Out,12-01924978,24-Nov-12,26-Nov-12,4921 N SPRINGFIELD AVE ,Replaced Fixture,1149495.93,1932494.144,60625,39,17,14
Alley Light Out,12-01925365,24-Nov-12,29-Nov-12,7839 S EMERALD AVE ,Replaced Fuse,1172660.344,1852887.187,60620,17,6,71
Alley Light Out,12-01925717,24-Nov-12,6-Dec-12,11659 S LOWE AVE ,Remade Com Ed Connection,1174037.393,1827691.274,60628,34,5,53
Alley Light Out,12-01925869,24-Nov-12,29-Nov-12,3000 N WOLCOTT AVE ,Replaced Fixture,1163152.641,1919939.126,60657,32,19,5
Alley Light Out,12-01925981,25-Nov-12,20-Dec-12,8525 S JEFFERY BLVD ,Relamped,1191001.57,1848842.782,60617,8,4,45
Alley Light Out,12-01925992,25-Nov-12,3-Dec-12,5631 S SHIELDS AVE ,Remade Com Ed Connection,1174932.297,1867496.44,60621,3,7,68
Alley Light Out,12-01926312,25-Nov-12,29-Nov-12,2132 W ADDISON ST ,Relamped,1161385.407,1923882.356,60618,47,19,5
Alley Light Out,12-01926718,25-Nov-12,4-Dec-12,6445 S KOLIN AVE ,Relamped,1148481.664,1861506.721,60629,13,8,65
Alley Light Out,12-01926773,25-Nov-12,14-Dec-12,7107 S ST LAWRENCE AVE ,Remade Com Ed Connection,1181465.473,1858027.867,60619,6,3,69
Alley Light Out,12-01926784,25-Nov-12,27-Nov-12,3135 N NOTTINGHAM AVE ,Replaced Powerdoor,1128285.647,1920080.62,60634,36,25,18
Alley Light Out,12-01926858,25-Nov-12,13-Dec-12,10400 S WENTWORTH AVE ,Replaced Photo Cell,1176789.564,1835984.177,60628,34,5,49
Alley Light Out,12-01926927,25-Nov-12,9-Jan-13,10806 S PRAIRIE AVE ,Replaced Powerdoor,1179831.765,1833366.582,60628,9,5,49
Alley Light Out,12-01926999,25-Nov-12,5-Dec-12,3448 W 62ND PL ,Relamped,1154484.004,1862967.661,60629,15,8,66
Alley Light Out,12-01927028,25-Nov-12,20-Dec-12,9344 S LUELLA AVE ,Relamped,1192806.167,1843447.254,60617,7,4,48
Alley Light Out,12-01927045,25-Nov-12,20-Dec-12,9144 S JEFFERY AVE ,Replaced Fuse,1191106.987,1844731.662,60617,8,4,48
Alley Light Out,12-01927087,25-Nov-12,26-Nov-12,6510 N OLIPHANT AVE ,Replaced Photo Cell,1123674.3,1942484.49,60631,41,16,9
Alley Light Out,12-01927092,25-Nov-12,26-Nov-12,6526 N OLIPHANT AVE ,Relamped,1123774.6,1942620.29,60631,41,16,9
Alley Light Out,12-01927106,25-Nov-12,6-Dec-12,3652 S MARSHFIELD AVE ,Replaced Refractor,1165947.69,1880510.198,60609,11,9,59
Alley Light Out,12-01927172,26-Nov-12,29-Nov-12,3327 W FLOURNOY ST ,Remade Com Ed Connection,1154294.668,1896837.063,60624,24,11,27
Alley Light Out,12-01927229,26-Nov-12,14-Dec-12,915 W CULLERTON ST ,Relamped,1170731.466,1890609.36,60608,25,12,31
Alley Light Out,12-01927429,26-Nov-12,29-Nov-12,1047 N ST LOUIS AVE ,Replaced Fixture,1152849.412,1906756.278,60651,27,11,23
Alley Light Out,12-01927492,26-Nov-12,20-Dec-12,9850 S ESCANABA AVE ,Relamped,1197084.005,1840537.316,60617,10,4,51
Alley Light Out,12-01928160,26-Nov-12,13-Dec-12,7900 S EXCHANGE AVE ,Relamped,1197204.65,1853152.883,60617,7,4,46
Alley Light Out,12-01928196,26-Nov-12,5-Dec-12,7142 S CHRISTIANA AVE ,Relamped,1155272.98,1857052.337,60629,18,8,66
Alley Light Out,12-01928444,26-Nov-12,29-Nov-12,4720 W POLK ST ,Remade Com Ed Connection,1145046.138,1895945.842,60644,24,11,25
Alley Light Out,12-01928469,26-Nov-12,27-Nov-12,2008 W HADDON AVE ,Relamped,1162806.49,1907653.32,60622,1,13,24
Alley Light Out,12-01928512,26-Nov-12,27-Nov-12,1212 N DAMEN AVE ,Replaced Powerdoor,1162846.36,1908126.9,60622,1,14,24
Alley Light Out,12-01928648,26-Nov-12,10-Dec-12,2337 S KENNETH AVE ,Replaced Fuse,1147124.65,1887946.02,60623,22,10,29
Alley Light Out,12-01928831,26-Nov-12,4-Jan-13,11042 S ARTESIAN AVE ,Replaced Fixture,1162012.642,1831333.985,60655,19,22,75
Alley Light Out,12-01929041,26-Nov-12,7-Dec-12,1806 N MONITOR AVE ,Replaced Fixture,1137146.267,1911435.09,60639,29,25,25
Alley Light Out,12-01929044,26-Nov-12,3-Dec-12,5500 S INDIANA AVE ,Replaced Photo Cell,1178538.235,1868474.754,60637,20,2,40
Alley Light Out,12-01929747,26-Nov-12,5-Dec-12,7726 S TRUMBULL AVE ,Relamped,1154719.67,1853163.634,60652,18,8,70
Alley Light Out,12-01929998,26-Nov-12,27-Nov-12,3647 N OKETO AVE ,Relamped,1126112.516,1923301.021,60634,36,16,17
Alley Light Out,12-01930271,26-Nov-12,20-Dec-12,9933 S EWING AVE ,Relamped,1202137.363,1839811.584,60617,10,4,52
Alley Light Out,12-01930463,26-Nov-12,20-Dec-12,8424 S KINGSTON AVE ,Replaced Fixture,1194632.667,1849610.459,60617,7,4,46
Alley Light Out,12-01930784,26-Nov-12,29-Nov-12,4539 S SAWYER AVE ,Replaced Fuseholder,1155461.144,1874341.338,60632,14,8,58
Alley Light Out,12-01930854,26-Nov-12,6-Dec-12,5144 S KENNETH AVE ,Replaced Photo Cell,1147567.63,1870105.108,60632,23,8,57
Alley Light Out,12-01930960,26-Nov-12,27-Nov-12,1327 W MELROSE ST ,Remade Com Ed Connection,1166875.304,1921692.434,60657,44,19,6
Alley Light Out,12-01931285,26-Nov-12,18-Dec-12,5631 S THROOP ST ,Relamped,1168618.912,1867426.074,60636,16,7,67
Alley Light Out,12-01931299,26-Nov-12,29-Nov-12,5124 S OAK PARK AVE ,Remade Com Ed Connection,1131917.72,1869816.93,60638,23,8,56
Alley Light Out,12-01931320,26-Nov-12,27-Nov-12,7749 W OLIVE AVE ,Replaced Fuseholder,1123422.323,1936567.43,60631,41,16,10
Alley Light Out,12-01931837,26-Nov-12,5-Dec-12,4055 S ARTESIAN AVE ,Replaced Fuse,1160692.574,1877690.649,60632,12,9,58
Alley Light Out,12-01931953,26-Nov-12,27-Nov-12,4346 N KEELER AVE ,Replaced Powerdoor,1147618.893,1928555.959,60641,38,17,16
Alley Light Out,12-01931982,26-Nov-12,18-Dec-12,6418 S ABERDEEN ST ,Replaced Fuse,1170085.053,1862246.398,60621,16,7,68
Alley Light Out,12-01931996,26-Nov-12,5-Dec-12,5225 S RACINE AVE ,Remade Com Ed Connection,1169209.207,1870135.071,60609,16,9,61
Alley Light Out,12-01932007,26-Nov-12,27-Nov-12,5208 N ORIOLE AVE ,Replaced Fixture,1124674.811,1933732.338,60656,41,16,10
Alley Light Out,12-01932024,26-Nov-12,29-Nov-12,1916 N WILMOT AVE ,Relamped,1160683.123,1912769.295,60647,1,14,22
Alley Light Out,12-01932043,26-Nov-12,5-Dec-12,1708 W 47TH ST ,Replaced Photo Cell,1165716.842,1873539.095,60609,20,9,61
Alley Light Out,12-01932216,26-Nov-12,27-Nov-12,2044 N LECLAIRE AVE ,Replaced Powerdoor,1142074.2,1913116.015,60639,37,25,19
Alley Light Out,12-01932239,26-Nov-12,29-Nov-12,1702 N KEATING AVE ,Remade Com Ed Connection,1144466.031,1910893.578,60639,37,25,25
Alley Light Out,12-01932257,26-Nov-12,13-Dec-12,10810 S PRINCETON AVE ,Replaced Refractor,1176206.707,1833202.592,60628,34,5,49
Alley Light Out,12-01932268,26-Nov-12,29-Nov-12,4026 N SACRAMENTO AVE ,Relamped,1155666.341,1926613.17,60618,33,17,16
Alley Light Out,12-01932348,26-Nov-12,27-Nov-12,1419 W FARRAGUT AVE ,Relamped,1165848.883,1934971.4,60640,48,20,77
Alley Light Out,12-01932455,26-Nov-12,27-Nov-12,9701 S WOODLAWN AVE ,Relamped,1185907.761,1840919.793,60628,8,5,50
Alley Light Out,12-01932456,26-Nov-12,28-Nov-12,9647 S WOODLAWN AVE ,Remade Com Ed Connection,1185903.965,1841052.603,60628,8,5,50
Alley Light Out,12-01932476,26-Nov-12,14-Dec-12,2736 W CORTEZ ST ,Replaced Powerdoor,1157936.699,1906872.743,60622,1,13,24
Alley Light Out,12-01932592,26-Nov-12,27-Nov-12,5936 N KNOX AVE ,Relamped,1144071.475,1939143.74,60646,39,17,12
Alley Light Out,12-01932598,26-Nov-12,29-Nov-12,1651 S MILLARD AVE ,Remade Com Ed Connection,1152313.244,1891434.977,60623,24,10,29
Alley Light Out,12-01932655,26-Nov-12,12-Dec-12,12033 S ASHLAND AVE ,Replaced Fixture,1167840.582,1824920.41,60643,34,5,53
Alley Light Out,12-01932683,26-Nov-12,26-Nov-12,10258 S MALTA ST ,Replaced Powerdoor,1168909.46,1836729.118,60643,21,22,72
Alley Light Out,12-01933154,27-Nov-12,4-Dec-12,5002 W WABANSIA AVE ,Relamped,1142693.175,1910839.176,60639,37,25,25
Alley Light Out,12-01933519,27-Nov-12,29-Nov-12,4450 N WOLCOTT AVE ,Replaced Fixture,1163029.336,1929244.486,60640,47,19,4
Alley Light Out,12-01933984,27-Nov-12,29-Nov-12,2227 W HOMER ST ,Replaced Fixture,1161204.052,1912972.492,60647,32,14,22
Alley Light Out,12-01934211,27-Nov-12,29-Nov-12,5455 N LINCOLN AVE ,Replaced Fixture,1158412.906,1936227.05,60625,40,20,4
Alley Light Out,12-01934291,27-Nov-12,28-Nov-12,5607 W IRVING PARK RD ,Replaced Photo Cell,1138219.147,1926037.315,60634,38,16,15
Alley Light Out,12-01934533,27-Nov-12,28-Nov-12,6934 W WELLINGTON AVE ,Replaced Powerdoor,1129537.71,1919164.02,60634,36,25,18
Alley Light Out,12-01934887,27-Nov-12,29-Nov-12,2451 N KEDZIE BLVD ,Replaced Powerdoor,1154619.462,1916382.167,60647,35,14,22
Alley Light Out,12-01934916,27-Nov-12,5-Dec-12,2437 W 45TH ST ,Replaced Fuse,1160740.01,1874766.353,60632,12,9,58
Alley Light Out,12-01934940,27-Nov-12,2-Jan-13,2300 S ST LOUIS AVE ,Replaced Powerdoor,1153394.964,1888491.144,60623,22,10,30
Alley Light Out,12-01935594,27-Nov-12,29-Nov-12,3005 W 21ST PL ,Remade Com Ed Connection,1156649.85,1889565.62,60623,24,10,30
Alley Light Out,12-01935915,27-Nov-12,28-Nov-12,10414 S DR MARTIN LUTHER KING JR DR ,Straighten & Secure Electrical Equipment,1180752.803,1835998.744,60628,9,5,49
Alley Light Out,12-01936529,27-Nov-12,10-Dec-12,1042 N CENTRAL AVE ,Remade Com Ed Connection,1138819.855,1906505.12,60651,29,15,25
Alley Light Out,12-01936780,27-Nov-12,7-Dec-12,4818 W CONGRESS PKWY ,Replaced Fixture,1144362.923,1897253.904,60644,24,15,25
Alley Light Out,12-01937345,27-Nov-12,14-Dec-12,1126 W MONROE ST ,Relamped,1168893.419,1899721.692,60607,2,12,28
Alley Light Out,12-01937438,27-Nov-12,2-Jan-13,2236 S CHRISTIANA AVE ,Replaced Fuse,1154378.323,1888935.726,60623,22,10,30
Alley Light Out,12-01937550,27-Nov-12,28-Nov-12,6566 W BARRY AVE ,Replaced Powerdoor,1132042.53,1919892.606,60634,36,25,19
Alley Light Out,12-01937591,27-Nov-12,20-Dec-12,6700 S STEWART AVE ,Replaced Photo Cell,1174780.492,1860512.012,60621,6,7,68
Alley Light Out,12-01937629,27-Nov-12,29-Nov-12,1901 W LELAND AVE ,Replaced Fixture,1162961.97,1931235.775,60640,47,19,4
Alley Light Out,12-01937699,27-Nov-12,29-Nov-12,1253 W ELMDALE AVE ,Replaced Fixture,1166758.78,1939988.868,60660,48,20,77
Alley Light Out,12-01937730,27-Nov-12,29-Nov-12,1645 S ST LOUIS AVE ,Replaced Fuseholder,1153307.365,1891518.045,60623,24,10,29
Alley Light Out,12-01937786,27-Nov-12,6-Dec-12,1446 E 71ST PL ,Remade Com Ed Connection,1187083.724,1857875.931,60619,5,3,43
Alley Light Out,12-01937845,27-Nov-12,29-Nov-12,8049 S SOUTH SHORE DR ,Replaced Photo Cell,1198550.339,1852199.344,60617,7,4,46
Alley Light Out,12-01937875,27-Nov-12,29-Nov-12,4100 S MICHIGAN AVE ,Remade Com Ed Connection,1177837.002,1877852.214,60653,3,2,38
Alley Light Out,12-01938203,28-Nov-12,28-Nov-12,2451 S ASHLAND AVE ,Replaced Powerdoor,1166089.13,1887729.329,60608,25,12,31
Alley Light Out,12-01938211,28-Nov-12,5-Dec-12,6672 S UNIVERSITY AVE ,Relamped,1184698.07,1860987.209,60637,5,3,42
Alley Light Out,12-01938215,28-Nov-12,28-Nov-12,2450 S LAFLIN ST ,Remade Com Ed Connection,1166747.586,1888128.853,60608,25,12,31
Alley Light Out,12-01938229,28-Nov-12,28-Nov-12,2454 S ASHLAND AVE ,Remade Com Ed Connection,1166089.73,1887708.729,60608,25,10,31
Alley Light Out,12-01938655,28-Nov-12,29-Nov-12,3200 S ABERDEEN ST ,Replaced Photo Cell,1169501.045,1883610.373,60608,11,9,60
Alley Light Out,12-01938812,28-Nov-12,7-Dec-12,4558 S ARCHER AVE ,Replaced Fuse,1154167.483,1874160.974,60632,14,8,58
Alley Light Out,12-01939184,28-Nov-12,29-Nov-12,4431 N HARDING AVE ,Remade Com Ed Connection,1149261.724,1929162,60625,39,17,14
Alley Light Out,12-01939723,28-Nov-12,12-Dec-12,712 E 104TH ST ,Remade Com Ed Connection,1182703.591,1836148.67,60628,9,5,50
Alley Light Out,12-01939825,28-Nov-12,7-Dec-12,10721 S WOOD ST ,Remade Com Ed Connection,1166248.404,1833722.796,60643,19,22,75
Alley Light Out,12-01939868,28-Nov-12,28-Nov-12,2451 S HALSTED ST ,Replaced Powerdoor,1171381.594,1887881.191,60608,11,9,60
Alley Light Out,12-01939955,28-Nov-12,7-Jan-13,700 W 96TH ST ,Straighten & Secure Electrical Equipment,1173330.53,1841201.615,60628,21,22,73
Alley Light Out,12-01940001,28-Nov-12,12-Dec-12,8931 S HARPER AVE ,Replaced Photo Cell,1188007.903,1846064.237,60619,8,4,48
Alley Light Out,12-01940144,28-Nov-12,29-Nov-12,2634 W WILSON AVE ,Replaced Fixture,1157989.923,1930414.234,60625,47,19,4
Alley Light Out,12-01940283,28-Nov-12,29-Nov-12,2033 N ALBANY AVE ,Replaced Fixture,1155196.07,1913344.583,60647,35,14,22
Alley Light Out,12-01940529,28-Nov-12,5-Dec-12,4805 S HOYNE AVE ,Remade Com Ed Connection,1163170.85,1872786.16,60609,12,9,61
Alley Light Out,12-01940615,28-Nov-12,29-Nov-12,3512 W 38TH PL ,Replaced Powerdoor,1153589.74,1878845.423,60632,12,9,58
Alley Light Out,12-01940907,28-Nov-12,10-Dec-12,157 E 118TH PL ,Relamped,1179390.872,1826425.35,60628,9,5,53
Alley Light Out,12-01940988,28-Nov-12,18-Dec-12,6241 S MORGAN ST ,Replaced Photo Cell,1170715.271,1863433.187,60621,16,7,68
Alley Light Out,12-01941040,28-Nov-12,9-Jan-13,13 E BRAYTON ST ,Remade Com Ed Connection,1178630.634,1821474.751,60628,9,5,53
Alley Light Out,12-01941157,28-Nov-12,29-Nov-12,923 W IRVING PARK RD ,Relamped,1169390.77,1926750.193,60613,46,19,6
Alley Light Out,12-01941190,28-Nov-12,3-Dec-12,8259 S AVALON AVE ,Replaced Photo Cell,1185980.23,1850475.629,60619,8,4,45
Alley Light Out,12-01941342,28-Nov-12,3-Dec-12,5707 N CENTRAL AVE ,Replaced Powerdoor,1137869.516,1937620.366,60646,45,16,11
Alley Light Out,12-01941457,28-Nov-12,29-Nov-12,5638 N PULASKI RD ,Replaced Photo Cell,1148708.552,1937120.465,60646,39,17,13
Alley Light Out,12-01941705,28-Nov-12,29-Nov-12,8100 S KIMBARK AVE ,Replaced Fixture,1186284.288,1851544.841,60619,8,4,45
Alley Light Out,12-01942191,28-Nov-12,4-Dec-12,8141 S KIMBARK AVE ,Relamped,1186291.488,1851269.041,60619,8,4,45
Alley Light Out,12-01942328,28-Nov-12,29-Nov-12,5468 W DIVISION ST ,Remade Com Ed Connection,1139532.91,1907457.98,60651,37,25,25
Alley Light Out,12-01942336,28-Nov-12,29-Nov-12,4946 W IOWA ST ,Replaced Fixture,1143216.834,1905526.019,60651,37,15,25
Alley Light Out,12-01942351,28-Nov-12,4-Dec-12,8153 S STEWART AVE ,Replaced Fixture,1175042.434,1850882.816,60620,21,6,44
Alley Light Out,12-01942370,28-Nov-12,29-Nov-12,5701 N MENARD AVE ,Relamped,1136551.795,1937536.275,60646,45,16,11
Alley Light Out,12-01942372,28-Nov-12,29-Nov-12,2426 N KEDZIE SD ,Remade Com Ed Connection,1154714.194,1916081.917,60647,35,14,22
Alley Light Out,12-01942376,28-Nov-12,3-Dec-12,2709 W TOUHY AVE ,Relamped,1157027.156,1947647.447,60645,50,24,2
Alley Light Out,12-01942380,28-Nov-12,19-Dec-12,4352 S KARLOV AVE ,Relamped,1149736.913,1875470.062,60632,14,8,57
Alley Light Out,12-01942405,28-Nov-12,29-Nov-12,3253 N AUSTIN AVE ,Replaced Fixture,1135812.128,1921097.29,60634,38,16,15
Alley Light Out,12-01942426,28-Nov-12,29-Nov-12,814 W ALDINE AVE ,Remade Com Ed Connection,1170188.515,1922119.687,60657,44,19,6
