Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Light - 1/Out,12-02038837,27-Dec-12,10-Jan-13,823 E 61ST ST ,Replaced Fixture,1182716.314,1864742.781,60637,20,3,42
Street Light - 1/Out,12-02038838,27-Dec-12,31-Dec-12,6800 S COTTAGE GROVE AVE ,Found Open in Temp - Repaired,1182729.9,1860099.96,60637,6,3,42
Street Light - 1/Out,12-02038841,27-Dec-12,31-Dec-12,100 E 63RD ST ,Relamped,1178271.14,1863238.121,60637,20,3,40
Street Light - 1/Out,12-02038843,27-Dec-12,4-Jan-13,7444 S WENTWORTH AVE ,Replaced Fixture,1176250.761,1855613.16,60621,17,7,69
Street Light - 1/Out,12-02038933,27-Dec-12,28-Dec-12,4114 W MELROSE ST ,Found Open Cables - Repaired,1148396.582,1921291.599,60641,31,17,16
Street Light - 1/Out,12-02039300,27-Dec-12,28-Dec-12,4440 N MOZART ST ,Replaced Powerdoor,1156579.661,1929372.484,60625,33,17,14
Street Light - 1/Out,12-02039853,27-Dec-12,28-Dec-12,4842 N NEW ENGLAND AVE ,Replaced Fixture,1129585.45,1931826.703,60656,41,16,10
Street Light - 1/Out,12-02040543,27-Dec-12,3-Jan-13,258 S DEARBORN ST ,Replaced Remote,1175973.14,1899172.22,60604,42,1,32
Street Light - 1/Out,12-02040695,27-Dec-12,28-Dec-12,9343 S UNION AVE ,Replaced Fuse,1173282.373,1842905.307,60620,21,22,73
Street Light - 1/Out,12-02040894,27-Dec-12,28-Dec-12,11345 S MAY ST ,Relamped,1170692.587,1829439.12,60643,34,22,75
Street Light - 1/Out,12-02041002,27-Dec-12,9-Jan-13,8712 S BALTIMORE AVE ,Replaced Starter,1198405.26,1847801.136,60617,10,4,46
Street Light - 1/Out,12-02041036,27-Dec-12,4-Jan-13,4400 W 59TH ST ,Remade Splices,1148043.84,1865121.136,60629,13,8,62
Street Light - 1/Out,12-02041413,27-Dec-12,6-Feb-13,9213 S INDIANA AVE ,Replaced Fixture,1179210.172,1843937.926,60619,6,6,49
Street Light - 1/Out,12-02041517,27-Dec-12,28-Dec-12,801 S CENTRAL AVE ,Replaced Fixture,1139201.199,1895767.539,60644,29,15,25
Street Light - 1/Out,12-02041824,27-Dec-12,4-Jan-13,5349 S KILDARE AVE ,Relamped,1148604.739,1868792.797,60632,23,8,62
Street Light - 1/Out,12-02042135,27-Dec-12,31-Dec-12,1908 N OAKLEY AVE ,Relamped,1160728.323,1912806.195,60647,32,14,22
Street Light - 1/Out,12-02042283,27-Dec-12,2-Jan-13,2454 S OAKLEY AVE ,Straighten & Secure Electrical Equipment,1161424.92,1887592.35,60608,25,10,31
Street Light - 1/Out,12-02042331,27-Dec-12,31-Dec-12,1950 W RACE AVE ,Found Open in Temp - Repaired,1163637.244,1903772.333,60622,1,12,24
Street Light - 1/Out,12-02042427,27-Dec-12,2-Jan-13,2310 W 72ND ST ,Remade Splices,1162208.993,1856868.496,60636,18,8,66
Street Light - 1/Out,12-02042434,27-Dec-12,31-Dec-12,3114 N OSCEOLA AVE ,Replaced Powerdoor,1125878.255,1919867.733,60707,36,25,17
Street Light - 1/Out,12-02042441,27-Dec-12,7-Jan-13,8101 S PEORIA ST ,Relamped,1171716.129,1851125.161,60620,21,6,71
Street Light - 1/Out,12-02042481,27-Dec-12,28-Dec-12,3100 W 112TH ST ,Relamped,1157689.523,1830181.956,60655,19,22,74
Street Light - 1/Out,12-02042487,27-Dec-12,31-Dec-12,4349 S ARTESIAN AVE ,Found Open Cables - Repaired,1160746.211,1875760.928,60632,12,9,58
Street Light - 1/Out,12-02042491,27-Dec-12,28-Dec-12,843 N KOLIN AVE ,Replaced Socket,1147221.28,1905262.268,60651,37,11,23
Street Light - 1/Out,12-02042505,27-Dec-12,28-Dec-12,2409 W ESTES AVE ,Relamped,1158925.955,1947055.302,60645,50,24,2
Street Light - 1/Out,12-02042513,27-Dec-12,31-Dec-12,24 W 113TH ST ,Service Street Light Controller,1178092.232,1830042.788,60628,34,5,49
Street Light - 1/Out,12-02042531,27-Dec-12,28-Dec-12,1355 W 61ST ST ,Replaced Refractor,1168253.807,1864306.455,60636,16,7,67
Street Light - 1/Out,12-02042542,27-Dec-12,2-Jan-13,5943 S MOZART ST ,Relamped,1158395.409,1865107.884,60629,16,8,66
Street Light - 1/Out,12-02042543,27-Dec-12,28-Dec-12,1882 S NORMAL AVE ,Relamped,1173161.16,1890735.682,60616,25,12,31
Street Light - 1/Out,12-02042607,27-Dec-12,31-Dec-12,5700 S PRAIRIE AVE ,Service Street Light Controller,1179013.598,1867283.877,60637,20,2,40
Street Light - 1/Out,12-02042658,27-Dec-12,7-Jan-13,5100 S LONG AVE ,Replaced Photo Cell,1141222.364,1870277.633,60638,23,8,56
Street Light - 1/Out,12-02042667,27-Dec-12,31-Dec-12,908 W 32ND PL ,Relamped,1170780.981,1883437.065,60608,11,9,60
Street Light - 1/Out,12-02042698,27-Dec-12,28-Dec-12,4107 N LECLAIRE AVE ,Replaced Socket,1141627.049,1926826.29,60641,45,16,15
Street Light - 1/Out,12-02042792,27-Dec-12,3-Jan-13,6114 W 55TH ST ,Replaced Socket,1136490.222,1867465.644,60638,23,8,56
Street Light - 1/Out,12-02042830,27-Dec-12,3-Jan-13,4835 W JACKSON BLVD ,Found Open in Temp - Repaired,1144222.037,1898239.583,60644,24,15,25
Street Light - 1/Out,12-02042833,27-Dec-12,31-Dec-12,9818 S COMMERCIAL AVE ,Replaced Fixture,1197838.721,1840427.293,60617,10,4,51
Street Light - 1/Out,12-02043115,28-Dec-12,31-Dec-12,5917 N BROADWAY  ,Found Open Cables - Repaired,1167232.233,1939499.92,60660,48,20,77
Street Light - 1/Out,12-02043358,28-Dec-12,31-Dec-12,4500 N MASON AVE ,Service Street Light Controller,1135868.187,1929322.908,60630,38,16,15
Street Light - 1/Out,12-02043483,28-Dec-12,2-Jan-13,9900 S LONGWOOD DR ,Relamped,1165649.936,1839023.784,60643,19,22,72
Street Light - 1/Out,12-02043486,28-Dec-12,3-Jan-13,7200 S VINCENNES AVE ,Replaced Starter,1176462.464,1857244.009,60621,6,7,69
Street Light - 1/Out,12-02043490,28-Dec-12,2-Jan-13,3221 S GILES AVE ,Relamped,1178793.59,1883702.664,60616,2,2,35
Street Light - 1/Out,12-02043506,28-Dec-12,7-Jan-13,1544 W 82ND ST ,Replaced Refractor,1167371.268,1850350.315,60620,21,6,71
Street Light - 1/Out,12-02043515,28-Dec-12,2-Jan-13,5056 W LAWRENCE AVE ,Replaced Powerdoor,1141734.34,1931441.843,60630,45,16,11
Street Light - 1/Out,12-02043524,28-Dec-12,4-Jan-13,4818 W ADAMS ST ,Service Street Light Controller,1144304.027,1898896.75,60644,28,15,25
Street Light - 1/Out,12-02043534,28-Dec-12,31-Dec-12,3716 W LAKE ST ,Remade Splices,1151562.506,1901314.148,60624,28,11,27
Street Light - 1/Out,12-02043547,28-Dec-12,31-Dec-12,6339 N RIDGE AVE ,Replaced Starter,1162860.779,1942080.367,60660,50,24,2
Street Light - 1/Out,12-02043805,28-Dec-12,31-Dec-12,10343 S VERNON AVE ,Replaced Socket,1181072.381,1836478.596,60628,9,5,49
Street Light - 1/Out,12-02043887,28-Dec-12,4-Jan-13,6140 W GUNNISON ST ,Straighten & Secure Electrical Equipment,1134157.066,1931588,60630,45,16,11
Street Light - 1/Out,12-02044509,28-Dec-12,4-Jan-13,7159 S FRANCISCO AVE ,Replaced Fuse,1158277.448,1857023.397,60629,18,8,66
Street Light - 1/Out,12-02044571,28-Dec-12,2-Jan-13,1901 S SPAULDING AVE ,Relamped,1154664.131,1890510.738,60623,24,10,29
Street Light - 1/Out,12-02046197,28-Dec-12,31-Dec-12,4644 W 60TH ST ,Relamped,1146338.306,1864420.99,60629,13,8,64
Street Light - 1/Out,12-02046316,28-Dec-12,4-Jan-13,5825 S KOSTNER AVE ,Relamped,1148029.53,1865617.1,60629,13,8,62
Street Light - 1/Out,12-02047508,28-Dec-12,31-Dec-12,8429 S KENWOOD AVE ,Found Open in Temp - Repaired,1186700.187,1849358.729,60619,8,4,45
Street Light - 1/Out,12-02051970,28-Dec-12,2-Jan-13,10100 S HOYNE AVE ,Remade Splices,1163915.22,1837644.89,60643,19,22,72
Street Light - 1/Out,12-02052004,28-Dec-12,31-Dec-12,729 E 92ND PL ,Relamped,1182712.685,1843799.383,60619,9,6,44
Street Light - 1/Out,12-02052007,28-Dec-12,2-Jan-13,4909 W WASHINGTON BLVD ,Found Open Cables - Repaired,1143646.585,1900054.57,60644,28,15,25
Street Light - 1/Out,12-02052018,28-Dec-12,31-Dec-12,4353 W CRYSTAL ST ,Restrung Aerial,1147124.071,1907970.42,60651,37,25,23
Street Light - 1/Out,12-02052098,28-Dec-12,5-Jan-13,4350 W 21ST PL ,Replaced Fixture,1148051.556,1889409.229,60623,24,10,29
Street Light - 1/Out,12-02052123,28-Dec-12,3-Jan-13,7300 S WABASH AVE ,Relamped,1177986.161,1856629.031,60619,6,3,69
Street Light - 1/Out,12-02052204,28-Dec-12,2-Jan-13,2827 W CERMAK RD ,Remade Com Ed Connection,1157767.262,1889261.781,60623,12,10,30
Street Light - 1/Out,12-02052209,28-Dec-12,2-Jan-13,3500 W CERMAK RD ,Restrung Aerial,1153433.87,1889169.774,60623,24,10,29
Street Light - 1/Out,12-02052211,28-Dec-12,31-Dec-12,4017 W OGDEN AVE ,Found Open Cables - Repaired,1149973.979,1888874.361,60623,22,10,29
Street Light - 1/Out,12-02052212,28-Dec-12,31-Dec-12,4018 W OGDEN AVE ,Replaced Powerdoor,1149969.079,1888872.061,60623,22,10,29
Street Light - 1/Out,12-02052214,28-Dec-12,31-Dec-12,4325 W OGDEN AVE ,Replaced Fixture,1148076.992,1887960.455,60623,22,10,29
Street Light - 1/Out,12-02052233,28-Dec-12,31-Dec-12,9315 S CHAPPEL AVE ,Wire Cut - Repaired,1191470.36,1843607.662,60617,8,4,48
Street Light - 1/Out,12-02052255,28-Dec-12,29-Dec-12,9236 S DR MARTIN LUTHER KING JR DR ,Replaced Fuse,1180538.902,1843721.579,60619,6,6,49
Street Light - 1/Out,12-02052332,28-Dec-12,2-Jan-13,4919 N RIDGEWAY AVE ,Found Open Cables - Repaired,1150501.559,1932426.36,60625,39,17,14
Street Light - 1/Out,12-02052342,28-Dec-12,31-Dec-12,98 E 18TH ST ,Replaced Starter,1177495.083,1891598.955,60616,2,1,33
Street Light - 1/Out,12-02052393,28-Dec-12,31-Dec-12,7063 W BARRY AVE ,Replaced Powerdoor,1128506.248,1919882.056,60634,36,25,18
Street Light - 1/Out,12-02052627,29-Dec-12,2-Jan-13,8501 S GREEN ST ,Replaced Fuse,1172126.37,1848475.977,60620,21,6,71
Street Light - 1/Out,12-02052697,29-Dec-12,31-Dec-12,3215 W BELDEN AVE ,Relamped,1154404.146,1915107.651,60647,26,14,22
Street Light - 1/Out,12-02053193,29-Dec-12,3-Jan-13,3958 W 25TH ST ,Relamped,1150318.44,1887097.734,60623,22,10,30
Street Light - 1/Out,12-02053238,29-Dec-12,31-Dec-12,546 E 89TH PL ,Relamped,1181451.065,1845756.917,60619,6,6,44
Street Light - 1/Out,12-02053275,29-Dec-12,31-Dec-12,3300 W BEACH AVE ,Service Street Light Controller,1154094.694,1909445.992,60651,26,14,23
Street Light - 1/Out,12-02053316,29-Dec-12,31-Dec-12,4630 N GREENVIEW AVE ,Replaced Fixture,1165242.96,1931062.48,60640,47,19,3
Street Light - 1/Out,12-02053502,30-Dec-12,2-Jan-13,3207 N ELSTON AVE ,Replaced Fixture,1156963.54,1921193.163,60618,33,17,21
Street Light - 1/Out,12-02053503,30-Dec-12,2-Jan-13,3491 N ELSTON AVE ,Replaced Pole Wire,1154924.851,1923046.041,60618,33,17,21
Street Light - 1/Out,12-02054233,30-Dec-12,3-Jan-13,5601 S MOODY AVE ,Replaced Socket,1136331.484,1866784.323,60638,23,8,56
Street Light - 1/Out,12-02054359,30-Dec-12,31-Dec-12,327 E 90TH ST ,Found Open in Temp - Repaired,1179900.474,1845376.863,60619,6,6,44
Street Light - 1/Out,12-02054478,30-Dec-12,7-Jan-13,7937 S THROOP ST ,Relamped,1169037.96,1852138.531,60620,21,6,71
Street Light - 1/Out,12-02054497,30-Dec-12,16-Jan-13,610 E 91ST ST ,Relamped,1181898.726,1844772.318,60619,6,6,44
Street Light - 1/Out,12-02054619,30-Dec-12,10-Jan-13,1140 E MARQUETTE RD ,Replaced Starter,1185058.226,1861477.978,60637,20,3,42
Street Light - 1/Out,12-02054679,31-Dec-12,4-Jan-13,1200 W 78TH PL ,Replaced Photo Cell,1169684.25,1852734.96,60620,17,6,71
Street Light - 1/Out,12-02054725,31-Dec-12,2-Jan-13,2308 W WAVELAND AVE ,Relamped,1160292.419,1924519.224,60618,47,19,5
Street Light - 1/Out,12-02054775,31-Dec-12,2-Jan-13,9115 S UNION AVE ,Replaced Fixture,1173238.583,1844424.718,60620,21,22,73
Street Light - 1/Out,12-02054915,31-Dec-12,3-Jan-13,7200 S DR MARTIN LUTHER KING JR DR ,Replaced Fixture,1180154.787,1857368.05,60619,6,3,69
Street Light - 1/Out,12-02054919,31-Dec-12,7-Jan-13,1021 E 98TH ST ,Remade Splices,1184835.476,1840203.447,60628,8,5,50
Street Light - 1/Out,12-02054921,31-Dec-12,9-Jan-13,12800 S UNION AVE ,Service Street Light Controller,1173986.271,1819989.999,60628,34,5,53
Street Light - 1/Out,12-02054927,31-Dec-12,2-Jan-13,6300 S HERMITAGE AVE ,Relamped,1165753.291,1862906.343,60636,15,7,67
Street Light - 1/Out,12-02054929,31-Dec-12,8-Jan-13,5235 S WASHTENAW AVE ,Restrung Aerial,1159259.839,1869839.222,60632,14,9,63
Street Light - 1/Out,12-02055171,31-Dec-12,2-Jan-13,4444 S PULASKI RD ,Replaced Fuse,1150424.988,1874874.742,60632,14,8,57
Street Light - 1/Out,12-02056661,31-Dec-12,9-Jan-13,9357 S PHILLIPS AVE ,Service Street Light Controller,1194140.29,1843396.437,60617,7,4,48
Street Light - 1/Out,12-02056709,31-Dec-12,11-Jan-13,13218 S HOUSTON AVE ,Service Street Light Controller,1198760.467,1817916.254,60633,10,4,55
Street Light - 1/Out,12-02056891,31-Dec-12,2-Jan-13,6869 W HOBART AVE ,Replaced Fixture,1129247.239,1937199.897,60631,41,16,10
Street Light - 1/Out,12-02057014,31-Dec-12,2-Jan-13,11652 S HALE AVE ,Relamped,1164713.99,1827338.53,60643,19,22,75
Street Light - 1/Out,12-02057032,31-Dec-12,2-Jan-13,10300 S CHRISTIANA AVE ,Replaced Fixture,1155812.247,1836137.623,60655,19,22,74
Street Light - 1/Out,12-02057193,31-Dec-12,4-Jan-13,5700 S NORMAL BLVD ,Relamped,1173933.148,1867123.233,60621,3,7,68
Street Light - 1/Out,12-02060721,31-Dec-12,3-Jan-13,12322 S PERRY AVE ,Replaced Refractor,1177821.473,1823247.163,60628,9,5,53
Street Light - 1/Out,12-02060767,31-Dec-12,3-Jan-13,1901 S LOOMIS ST ,Replaced Fuse,1167337.681,1890851.702,60608,25,12,31
Street Light - 1/Out,12-02060768,31-Dec-12,2-Jan-13,1600 S WOLCOTT AVE ,Relamped,1163968.46,1892088.62,60608,25,12,31
Street Light - 1/Out,12-02060807,31-Dec-12,26-Jan-13,6437 S YALE AVE ,Replaced Remote,1175606.494,1862309.123,60621,20,7,68
Street Light - 1/Out,12-02060847,31-Dec-12,4-Jan-13,8414 S KARLOV AVE ,Replaced Photo Cell,1150536.845,1848452.253,60652,18,8,70
Street Light - 1/Out,12-02060875,31-Dec-12,3-Jan-13,7300 S COTTAGE GROVE AVE ,Replaced Circuit Breaker,1182822.668,1856787.427,60619,6,3,69
Street Light - 1/Out,12-02060892,31-Dec-12,2-Jan-13,5611 S MARSHFIELD AVE ,Relamped,1166298.98,1867498.668,60636,15,7,67
Street Light - 1/Out,12-02060920,31-Dec-12,3-Jan-13,888 N SACRAMENTO SD ,Found Open Cables - Repaired,1156150.545,1905972.46,60622,26,12,23
Street Light - 1/Out,12-02061050,31-Dec-12,2-Jan-13,2600 N NORMANDY AVE ,Relamped,1131311.686,1916550.58,60707,36,25,18
Street Light - 1/Out,12-02061051,31-Dec-12,7-Jan-13,8059 S BISHOP ST ,Relamped,1168068.195,1851300.465,60620,21,6,71
Street Light - 1/Out,13-00000584,1-Jan-13,3-Jan-13,1849 S LAFLIN ST ,Relamped,1166664.855,1891079.2,60608,25,12,31
Street Light - 1/Out,13-00000762,1-Jan-13,2-Jan-13,7535 N OLEANDER AVE ,Found Open in Temp - Repaired,1125070.486,1949428.51,60631,41,16,9
Street Light - 1/Out,13-00001109,1-Jan-13,3-Jan-13,8241 S SPAULDING AVE ,Remade Splices,1155816.933,1849759.807,60652,18,8,70
Street Light - 1/Out,13-00001313,1-Jan-13,4-Jan-13,6500 S CICERO AVE ,Found Open Cables - Repaired,1145502.68,1861074.862,0,0,0,0
Street Light - 1/Out,13-00001582,1-Jan-13,2-Jan-13,9819 S DAMEN AVE ,Remade Splices,1164755.52,1839531.149,60643,19,22,72
Street Light - 1/Out,13-00001657,1-Jan-13,4-Jan-13,1317 W 90TH ST ,Relamped,1169056.804,1845084.628,60620,21,22,73
Street Light - 1/Out,13-00001668,1-Jan-13,4-Jan-13,2141 S KOSTNER AVE ,Remade Com Ed Connection,1147389.072,1889321.21,60623,24,10,29
Street Light - 1/Out,13-00001688,1-Jan-13,7-Jan-13,10900 S VERNON AVE ,Replaced Fixture,1181178.565,1832780.383,60628,9,5,49
Street Light - 1/Out,13-00001702,1-Jan-13,5-Jan-13,1410 N FAIRFIELD AVE ,Replaced Powerdoor,1157824.86,1909263.11,60622,26,14,24
Street Light - 1/Out,13-00001881,1-Jan-13,9-Jan-13,467 E GRAND AVE ,Replaced Refractor,1179791.95,1904012.308,60611,42,18,8
Street Light - 1/Out,13-00002011,2-Jan-13,4-Jan-13,7800 S RACINE AVE ,Replaced Starter,1169674.602,1853067.758,60620,17,6,71
Street Light - 1/Out,13-00002071,2-Jan-13,3-Jan-13,4946 W BERENICE AVE ,Relamped,1142688.035,1925136.041,60641,45,16,15
Street Light - 1/Out,13-00002072,2-Jan-13,3-Jan-13,1511 N LINDER AVE ,Service Street Light Controller,1139397.348,1909506.683,60651,37,25,25
Street Light - 1/Out,13-00002073,2-Jan-13,3-Jan-13,1746 N NATCHEZ AVE ,Service Street Light Controller,1132588.772,1910907.052,60707,36,25,25
Street Light - 1/Out,13-00002077,2-Jan-13,3-Jan-13,5461 W CHICAGO AVE ,Relamped,1139609.97,1904798.515,60651,37,15,25
Street Light - 1/Out,13-00002081,2-Jan-13,7-Jan-13,3745 W DIVISION ST ,Replaced Starter,1151085.34,1907737.276,60651,27,11,23
Street Light - 1/Out,13-00002082,2-Jan-13,9-Jan-13,724 N LAWNDALE AVE ,Found Low Voltage - Repaired,1151589.131,1904579.575,60624,27,11,23
Street Light - 1/Out,13-00002084,2-Jan-13,7-Jan-13,2143 W CORTLAND ST ,Relamped,1161766.047,1912715.709,60647,32,14,22
Street Light - 1/Out,13-00002101,2-Jan-13,3-Jan-13,101 E 71ST ST ,Relamped,1178396.727,1857971.282,60619,6,3,69
Street Light - 1/Out,13-00002102,2-Jan-13,4-Jan-13,3411 W 116TH ST ,Service Street Light Controller,1155718.104,1827468.02,60655,19,22,74
Street Light - 1/Out,13-00002119,2-Jan-13,3-Jan-13,1619 W 33RD ST ,Relamped,1166080.034,1882870.289,60608,11,9,59
Street Light - 1/Out,13-00002120,2-Jan-13,7-Jan-13,8049 S WOOD ST ,Remade Splices,1165748.287,1851307.623,60620,21,6,71
Street Light - 1/Out,13-00002121,2-Jan-13,8-Jan-13,7217 S TALMAN AVE ,Replaced Fixture,1159956.604,1856689.342,60629,18,8,66
Street Light - 1/Out,13-00002123,2-Jan-13,3-Jan-13,499 E GARFIELD BLVD ,Relamped,1180224.421,1868522.63,60615,20,2,40
Street Light - 1/Out,13-00002124,2-Jan-13,11-Jan-13,7851 S ST LAWRENCE AVE ,Relamped,1181594.532,1853079.801,60619,6,6,69
Street Light - 1/Out,13-00002126,2-Jan-13,7-Jan-13,8018 S INGLESIDE AVE ,Replaced Fixture,1183954.942,1852035.794,60619,8,6,44
Street Light - 1/Out,13-00002127,2-Jan-13,3-Jan-13,9000 S DR MARTIN LUTHER KING JR DR ,Service Street Light Controller,1180490.216,1845395.827,60619,6,6,44
Street Light - 1/Out,13-00002586,2-Jan-13,3-Jan-13,1672 N BISSELL ST ,Relamped,1170183.971,1911436.259,60614,43,18,7
Street Light - 1/Out,13-00003491,2-Jan-13,4-Jan-13,10845 S ARTESIAN AVE ,Relamped,1161972.016,1832641.156,60655,19,22,75
Street Light - 1/Out,13-00004214,2-Jan-13,8-Jan-13,7343 S RICHMOND ST ,Relamped,1157978.569,1855798.024,60629,18,8,66
Street Light - 1/Out,13-00005038,2-Jan-13,3-Jan-13,2758 N NEVA AVE ,Relamped,1127948.412,1917530.348,60707,36,25,18
Street Light - 1/Out,13-00005608,2-Jan-13,2-Jan-13,3900 W CORNELIA AVE ,Restrung Aerial,1149773.786,1922984.382,60618,30,17,21
Street Light - 1/Out,13-00005959,2-Jan-13,7-Jan-13,1032 W 83RD ST ,Restrung Aerial,1170761.404,1849779.806,60620,21,6,71
Street Light - 1/Out,13-00006883,2-Jan-13,10-Jan-13,5229 S RUTHERFORD AVE ,Relamped,1132267.887,1869158.35,60638,23,8,56
Street Light - 1/Out,13-00007027,2-Jan-13,3-Jan-13,5221 S WABASH AVE ,Replaced Starter,1177602.255,1870341.705,60615,3,2,40
Street Light - 1/Out,13-00007303,2-Jan-13,11-Jan-13,10742 S AVENUE N  ,Found Open in Temp - Repaired,1201195.649,1834332.918,60617,10,4,52
Street Light - 1/Out,13-00007704,2-Jan-13,4-Jan-13,1111 S CAMPBELL AVE ,Replaced Fixture,1159882.54,1895179.09,60612,28,11,28
Street Light - 1/Out,13-00008286,2-Jan-13,18-Mar-13,8100 S INGLESIDE AVE ,Relamped,1183971.337,1851490.32,60619,8,6,44
Street Light - 1/Out,13-00008375,2-Jan-13,3-Jan-13,7500 N ALBANY AVE ,Relamped,1154531.093,1949539.525,60645,50,24,2
Street Light - 1/Out,13-00008442,2-Jan-13,4-Jan-13,10600 S DREW ST ,Relamped,1166875.975,1834380.527,60643,19,22,72
Street Light - 1/Out,13-00008551,2-Jan-13,8-Jan-13,9713 S BRENNAN AVE ,Replaced Photo Cell,1193237.627,1840904.935,60617,7,4,51
Street Light - 1/Out,13-00008605,2-Jan-13,4-Jan-13,9217 S RACINE AVE ,Relamped,1169943.275,1843662.688,60620,21,22,73
Street Light - 1/Out,13-00008660,2-Jan-13,7-Jan-13,8017 S WOLCOTT AVE ,Relamped,1165082.317,1851505.617,60620,18,6,71
Street Light - 1/Out,13-00008704,2-Jan-13,5-Jan-13,829 N KEELER AVE ,Replaced Fixture,1148230.21,1905199.859,60651,37,11,23
Street Light - 1/Out,13-00008744,2-Jan-13,4-Jan-13,5126 N MCVICKER AVE ,Replaced Fixture,1134871.135,1933642.271,60630,45,16,11
Street Light - 1/Out,13-00008949,2-Jan-13,7-Jan-13,5517 N MANGO AVE ,Replaced Fixture,1136870.27,1936317.736,60630,45,16,11
Street Light - 1/Out,13-00009136,3-Jan-13,4-Jan-13,2015 S ARCHER AVE ,Found Open Cables - Repaired,1175815.547,1890581.089,60616,3,1,33
Street Light - 1/Out,13-00009156,3-Jan-13,4-Jan-13,1200 W 103RD ST ,Relamped,1170140.918,1836494.415,60643,34,22,73
Street Light - 1/Out,13-00009158,3-Jan-13,7-Jan-13,10204 S CALUMET AVE ,Relamped,1180381.272,1837385.467,60628,9,5,49
Street Light - 1/Out,13-00009159,3-Jan-13,4-Jan-13,7500 S WABASH AVE ,Remade Com Ed Connection,1178016.818,1855301.508,60619,6,6,69
Street Light - 1/Out,13-00009162,3-Jan-13,4-Jan-13,11648 S HALE AVE ,Relamped,1164716.269,1827365.377,60643,19,22,75
Street Light - 1/Out,13-00009178,3-Jan-13,7-Jan-13,1301 W LEXINGTON ST ,Relamped,1167580.01,1896736.534,60607,25,12,28
Street Light - 1/Out,13-00009205,3-Jan-13,7-Jan-13,3140 W 19TH ST ,Replaced Remote,1155627.673,1890536.753,60623,24,10,29
